month,ncb,programme,stock_eur_m,gross_purchases_eur_m,purchase_yield_pct,portfolio_yield_pct,yield_method
2020-03-01,AT,PEPP,348.0,348.0,0.006944183871496423,0.006944183871496423,single_maturity_ea_slope
2020-04-01,AT,PEPP,2017.0,1669.0,0.08443002543881062,0.07106112466269493,single_maturity_ea_slope
2020-05-01,AT,PEPP,4914.0,2897.0,0.03157879233772841,0.047784706928582596,single_maturity_ea_slope
2020-06-01,AT,PEPP,7815.0,2901.0,0.002764215655842339,0.031072685792022204,single_maturity_ea_slope
2020-07-01,AT,PEPP,10056.0,2241.0,-0.052529869595556056,0.012441686724444352,single_maturity_ea_slope
2020-08-01,AT,PEPP,11639.0,1583.0,-0.0486661681982965,0.004130514429341786,single_maturity_ea_slope
2020-09-01,AT,PEPP,13614.0,1975.0,-0.08521417607557755,-0.00883083151947676,single_maturity_ea_slope
2020-10-01,AT,PEPP,15590.0,1976.0,-0.18168657817475647,-0.030739937060902847,single_maturity_ea_slope
2020-11-01,AT,PEPP,17567.0,1977.0,-0.20011700110678626,-0.049801726530858535,single_maturity_ea_slope
2020-12-01,AT,PEPP,19149.0,1582.0,-0.23595663598513822,-0.06518096653068466,single_maturity_ea_slope
2021-01-01,AT,PEPP,20692.0,1543.0,-0.21433968522559543,-0.07630371459497266,single_maturity_ea_slope
2021-02-01,AT,PEPP,22275.0,1583.0,0.024258867025011926,-0.06915711227378588,single_maturity_ea_slope
2021-03-01,AT,PEPP,24225.0,1950.0,0.149277594583783,-0.05157413277441501,single_maturity_ea_slope
2021-04-01,AT,PEPP,26521.0,2296.0,0.19979339253680903,-0.02981251601356246,single_maturity_ea_slope
2021-05-01,AT,PEPP,28730.0,2209.0,0.3175982816770741,-0.0031007007647418506,single_maturity_ea_slope
2021-06-01,AT,PEPP,30855.0,2125.0,0.2365621758961254,0.013405006994271046,single_maturity_ea_slope
2021-07-01,AT,PEPP,33218.0,2363.0,0.047254961667983875,0.015812961804734755,single_maturity_ea_slope
2021-08-01,AT,PEPP,34990.0,1772.0,-0.07596259561666338,0.011165168499484185,single_maturity_ea_slope
2021-09-01,AT,PEPP,36922.0,1932.0,0.05795789957218757,0.013613669567477872,single_maturity_ea_slope
2021-10-01,AT,PEPP,38701.0,1779.0,0.19573241549033144,0.02198526846664731,single_maturity_ea_slope
2021-11-01,AT,PEPP,40331.0,1630.0,0.0770712523215854,0.024211599420096246,single_maturity_ea_slope
2021-12-01,AT,PEPP,40822.0,491.0,0.023618057718045746,0.024204460402514876,single_maturity_ea_slope
2022-01-01,AT,PEPP,42271.0,1449.0,0.25087784555592907,0.03197455656979971,single_maturity_ea_slope
2022-02-01,AT,PEPP,43191.0,920.0,0.579287682418048,0.04363272785039956,single_maturity_ea_slope
