month,ncb,programme,stock_eur_m,gross_purchases_eur_m,purchase_yield_pct,portfolio_yield_pct,yield_method
2024-09-01,EE,PEPP,227.584,0.0,3.2004233390791197,-0.01929490792482143,single_maturity_ea_slope
2024-10-01,EE,PEPP,227.584,0.0,3.142106321287848,-0.01929490792482143,single_maturity_ea_slope
2024-11-01,EE,PEPP,227.584,0.0,3.2520145124890467,-0.01929490792482143,single_maturity_ea_slope
2024-12-01,EE,PEPP,227.584,0.0,3.168362311996421,-0.01929490792482143,single_maturity_ea_slope
2025-01-01,EE,PEPP,227.584,0.0,3.202126348492728,-0.01929490792482143,single_maturity_ea_slope
2025-02-01,EE,PEPP,227.584,0.0,2.9422421490141,-0.01929490792482143,single_maturity_ea_slope
2025-03-01,EE,PEPP,227.584,0.0,3.0774677119623806,-0.01929490792482143,single_maturity_ea_slope
2025-04-01,EE,PEPP,227.584,0.0,2.8757783447210254,-0.01929490792482143,single_maturity_ea_slope
2025-05-01,EE,PEPP,227.584,0.0,2.7740366107899526,-0.01929490792482143,single_maturity_ea_slope
2025-06-01,EE,PEPP,227.584,0.0,2.6862694322334293,-0.01929490792482143,single_maturity_ea_slope
2025-07-01,EE,PEPP,227.584,0.0,2.6716990205729556,-0.01929490792482143,single_maturity_ea_slope
2025-08-01,EE,PEPP,227.584,0.0,2.6495455698196193,-0.01929490792482143,single_maturity_ea_slope
2025-09-01,EE,PEPP,227.584,0.0,2.703356150972727,-0.01929490792482143,single_maturity_ea_slope
2025-10-01,EE,PEPP,227.584,0.0,2.7014907958537386,-0.01929490792482143,single_maturity_ea_slope
2025-11-01,EE,PEPP,227.584,0.0,2.7572779686799,-0.01929490792482143,single_maturity_ea_slope
2025-12-01,EE,PEPP,227.584,0.0,2.818392814959873,-0.01929490792482143,single_maturity_ea_slope
2026-01-01,EE,PEPP,227.584,0.0,2.6787276118390473,-0.01929490792482143,single_maturity_ea_slope
2026-02-01,EE,PEPP,227.584,0.0,2.5262679397294,-0.01929490792482143,single_maturity_ea_slope
2026-03-01,EE,PEPP,227.584,0.0,2.8228487307230004,-0.01929490792482143,single_maturity_ea_slope
2026-04-01,EE,PEPP,227.584,0.0,2.9587717615697837,-0.01929490792482143,single_maturity_ea_slope
2026-05-01,EE,PEPP,227.584,0.0,2.99523066506675,-0.01929490792482143,single_maturity_ea_slope
2026-06-01,EE,PEPP,227.584,0.0,3.210625008664318,-0.01929490792482143,single_maturity_ea_slope
2026-07-01,EE,PEPP,227.584,0.0,3.3558998442978267,-0.01929490792482143,single_maturity_ea_slope
2026-08-01,EE,PEPP,227.584,0.0,3.4278660627302857,-0.01929490792482143,single_maturity_ea_slope
2015-03-01,EE,PSPP,0.0,0.0,,,missing
2015-04-01,EE,PSPP,0.0,0.0,,,missing
2015-05-01,EE,PSPP,0.0,0.0,,,missing
2015-06-01,EE,PSPP,4.444444444444445,4.444444444444445,,,missing
2015-07-01,EE,PSPP,17.77777777777778,13.333333333333334,,,missing
2015-08-01,EE,PSPP,26.666666666666664,8.888888888888886,,,missing
2015-09-01,EE,PSPP,33.77777777777778,7.111111111111114,,,missing
2015-10-01,EE,PSPP,36.44444444444444,2.6666666666666643,,,missing
2015-11-01,EE,PSPP,42.666666666666664,6.222222222222221,,,missing
2015-12-01,EE,PSPP,42.666666666666664,0.0,,,missing
2016-01-01,EE,PSPP,48.0,5.333333333333336,,,missing
2016-02-01,EE,PSPP,54.22222222222222,6.222222222222221,,,missing
2016-03-01,EE,PSPP,54.22222222222222,0.0,,,missing
2016-04-01,EE,PSPP,58.666666666666664,4.444444444444443,,,missing
2016-05-01,EE,PSPP,58.666666666666664,0.0,,,missing
2016-06-01,EE,PSPP,58.666666666666664,0.0,,,missing
2016-07-01,EE,PSPP,58.666666666666664,0.0,,,missing
2016-08-01,EE,PSPP,58.666666666666664,0.0,,,missing
2016-09-01,EE,PSPP,58.666666666666664,0.0,,,missing
2016-10-01,EE,PSPP,58.666666666666664,0.0,,,missing
2016-11-01,EE,PSPP,58.666666666666664,0.0,,,missing
2016-12-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-01-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-02-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-03-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-04-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-05-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-06-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-07-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-08-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-09-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-10-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-11-01,EE,PSPP,58.666666666666664,0.0,,,missing
2017-12-01,EE,PSPP,58.666666666666664,0.0,,,missing
2018-01-01,EE,PSPP,58.666666666666664,0.0,,,missing
2018-02-01,EE,PSPP,58.666666666666664,0.0,,,missing
2018-03-01,EE,PSPP,58.666666666666664,0.0,,,missing
2018-04-01,EE,PSPP,58.666666666666664,0.0,,,missing
2018-05-01,EE,PSPP,58.666666666666664,0.0,,,missing
2018-06-01,EE,PSPP,58.666666666666664,0.0,,,missing
2018-07-01,EE,PSPP,7.111111111111111,0.0,,,missing
2018-08-01,EE,PSPP,7.111111111111111,0.0,,,missing
2018-09-01,EE,PSPP,7.111111111111111,0.0,,,missing
2018-10-01,EE,PSPP,7.111111111111111,0.0,,,missing
2018-11-01,EE,PSPP,7.111111111111111,0.0,,,missing
2018-12-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-01-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-02-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-03-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-04-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-05-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-06-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-07-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-08-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-09-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-10-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-11-01,EE,PSPP,7.111111111111111,0.0,,,missing
2019-12-01,EE,PSPP,7.111111111111111,0.0,,,missing
2020-01-01,EE,PSPP,7.111111111111111,0.0,,,missing
2020-02-01,EE,PSPP,7.111111111111111,0.0,,,missing
2020-03-01,EE,PSPP,7.111111111111111,0.0,,,missing
2020-04-01,EE,PSPP,7.111111111111111,0.0,,,missing
2020-05-01,EE,PSPP,7.111111111111111,0.0,,,missing
2020-06-01,EE,PSPP,96.0,88.88888888888889,0.1367629415476193,0.1367629415476193,single_maturity_ea_slope
2020-07-01,EE,PSPP,131.55555555555554,35.55555555555554,0.04308942987258148,0.11144577623004152,single_maturity_ea_slope
2020-08-01,EE,PSPP,164.44444444444443,32.888888888888886,-0.011242607121263626,0.08690809955978049,single_maturity_ea_slope
2020-09-01,EE,PSPP,199.1111111111111,34.66666666666666,-0.005626020813622854,0.0707972482447683,single_maturity_ea_slope
2020-10-01,EE,PSPP,200.0,0.8888888888889142,-0.09836123767552667,0.07004543275178919,single_maturity_ea_slope
2020-11-01,EE,PSPP,233.77777777777777,33.77777777777777,-0.1614798484587492,0.03659311075178746,single_maturity_ea_slope
2020-12-01,EE,PSPP,250.66666666666666,16.888888888888886,-0.20298246479619847,0.02045149395954727,single_maturity_ea_slope
2021-01-01,EE,PSPP,269.3333333333333,18.666666666666657,-0.21698343903579304,0.00399560751432567,single_maturity_ea_slope
2021-02-01,EE,PSPP,288.0,18.666666666666686,-0.15046975896713166,-0.0060160366094725,single_maturity_ea_slope
2021-03-01,EE,PSPP,312.0,24.0,-0.004250144129684538,-0.005880198726411888,single_maturity_ea_slope
2021-04-01,EE,PSPP,330.66666666666663,18.66666666666663,0.025684995332843047,-0.004098292610163629,single_maturity_ea_slope
2021-05-01,EE,PSPP,344.88888888888886,14.222222222222229,0.08361921981585285,-0.0004810756029052153,single_maturity_ea_slope
2021-06-01,EE,PSPP,353.77777777777777,8.888888888888914,0.05117034337571541,0.0008166987432912865,single_maturity_ea_slope
2021-07-01,EE,PSPP,353.77777777777777,0.0,0.01703519569040665,0.0008166987432912865,single_maturity_ea_slope
2021-08-01,EE,PSPP,355.55555555555554,1.7777777777777715,-0.05214924338466194,0.0005518690326515213,single_maturity_ea_slope
2021-09-01,EE,PSPP,359.1111111111111,3.555555555555543,-0.05713904397172845,-1.9328125807684327e-05,single_maturity_ea_slope
2021-10-01,EE,PSPP,361.77777777777777,2.6666666666666856,0.08499225221410589,0.0006072928594988084,single_maturity_ea_slope
2021-11-01,EE,PSPP,363.55555555555554,1.7777777777777715,0.11477711379630193,0.001165580492441609,single_maturity_ea_slope
2021-12-01,EE,PSPP,363.55555555555554,0.0,0.03413489342753591,0.001165580492441609,single_maturity_ea_slope
2022-01-01,EE,PSPP,367.1111111111111,3.555555555555543,0.22330229042731842,0.0033170256249827816,single_maturity_ea_slope
2022-02-01,EE,PSPP,368.88888888888886,1.7777777777777715,0.7213473851162696,0.006777412899639573,single_maturity_ea_slope
2022-03-01,EE,PSPP,368.88888888888886,0.0,1.1192950529783354,0.006777412899639573,single_maturity_ea_slope
2022-04-01,EE,PSPP,382.22222222222223,13.333333333333371,1.4308263810549207,0.056453539695754174,single_maturity_ea_slope
2022-05-01,EE,PSPP,390.22222222222223,8.0,1.8352651276647998,0.0929212032304271,single_maturity_ea_slope
2022-06-01,EE,PSPP,396.4444444444444,6.222222222222172,2.3986043597227322,0.1291090554623688,single_maturity_ea_slope
2022-07-01,EE,PSPP,396.4444444444444,0.0,2.519649360193632,0.1291090554623688,single_maturity_ea_slope
2022-08-01,EE,PSPP,396.4444444444444,0.0,2.2589469710393466,0.1291090554623688,single_maturity_ea_slope
2022-09-01,EE,PSPP,397.3333333333333,0.8888888888889142,2.8632790746840966,0.1352257669147666,single_maturity_ea_slope
2022-10-01,EE,PSPP,434.66666666666663,37.333333333333314,3.963407601231535,0.464026660659765,single_maturity_ea_slope
2022-11-01,EE,PSPP,473.77777777777777,39.11111111111114,3.699609171481865,0.7311291568627153,single_maturity_ea_slope
2022-12-01,EE,PSPP,502.2222222222222,28.4444444444444,3.4355172774339673,0.8842980415676356,single_maturity_ea_slope
2023-01-01,EE,PSPP,520.8888888888889,18.666666666666742,3.7732750244806974,0.987827933446773,single_maturity_ea_slope
2023-02-01,EE,PSPP,538.6666666666666,17.777777777777715,3.823680054465037,1.0814204126882996,single_maturity_ea_slope
2023-03-01,EE,PSPP,538.6666666666666,0.0,3.941341198622794,1.0814204126882996,single_maturity_ea_slope
2023-04-01,EE,PSPP,538.6666666666666,0.0,3.844041780197966,1.0814204126882996,single_maturity_ea_slope
2023-05-01,EE,PSPP,538.6666666666666,0.0,3.8700572477986785,1.0814204126882996,single_maturity_ea_slope
2023-06-01,EE,PSPP,538.6666666666666,0.0,3.9101663255713635,1.0814204126882996,single_maturity_ea_slope
2023-07-01,EE,PSPP,538.6666666666666,0.0,4.0794345371645875,1.0814204126882996,single_maturity_ea_slope
2023-08-01,EE,PSPP,538.6666666666666,0.0,4.090882449517696,1.0814204126882996,single_maturity_ea_slope
2023-09-01,EE,PSPP,538.6666666666666,0.0,4.1872513304000005,1.0814204126882996,single_maturity_ea_slope
2023-10-01,EE,PSPP,538.6666666666666,0.0,3.992228166674909,1.0814204126882996,single_maturity_ea_slope
2023-11-01,EE,PSPP,538.6666666666666,0.0,3.5762082890488482,1.0814204126882996,single_maturity_ea_slope
2023-12-01,EE,PSPP,538.6666666666666,0.0,3.0932419691450006,1.0814204126882996,single_maturity_ea_slope
2024-01-01,EE,PSPP,538.6666666666666,0.0,3.162681383523182,1.0814204126882996,single_maturity_ea_slope
