ncb,month,stock_eur_m,approx_share,portfolio_yield_pct,ref_pct,carry_eur_m_pa,key_share,carry_per_keypp_eur_m_pa,carry_per_keypp_demeaned
LT,2024-02-01,8325.222222222223,1.0,0.2538506077179909,4.5,-353.5013727950157,0.005902,-598.9518346238829,498.4336580748097
LT,2024-03-01,8366.222222222223,1.0,0.26632858367836715,4.5,-354.19835884817076,0.005902,-600.1327666014414,491.77284527997256
LT,2024-04-01,8194.888888888889,1.0,0.26655843911452276,4.5,-346.9258320906083,0.005902,-587.8106270596548,495.9436463079754
LT,2024-05-01,8244.888888888889,1.0,0.28195442649086144,4.5,-347.7731708185246,0.005902,-589.2463077236946,491.9236623334252
LT,2024-06-01,7901.777777777777,1.0,0.2818466308541478,4.341666666666667,-320.79795740760346,0.005902,-543.5411003178642,485.29888779955695
LT,2024-07-01,7925.777777777777,1.0,0.2893855018810946,4.25,-313.90950375535306,0.005902,-531.8697115475314,464.6526779846455
LT,2024-08-01,7781.666666666666,1.0,0.2894937432884663,4.25,-308.19339520976916,0.005902,-522.1846750419674,471.1544690918073
LT,2024-09-01,7793.666666666666,1.0,0.2932094377122856,3.99,-288.11553378949685,0.005902,-488.1659332251725,431.48843323967463
LT,2024-10-01,7809.666666666666,1.0,0.2981127201521956,3.577419354838709,-256.10291714690106,0.005902,-433.92564748712476,370.18262513210647
LT,2024-11-01,7702.222222222222,1.0,0.29830991033366455,3.4,-238.89906335074483,0.005902,-404.77645433877467,348.33026339693754
LT,2024-12-01,7707.222222222222,1.0,0.29986924455436154,3.287096774193548,-230.2322639926913,0.005902,-390.0919417022895,330.3281023427383
LT,2025-01-01,7707.222222222222,1.0,0.29986924455436154,3.0,-208.105077612763,0.005902,-352.6009447861115,292.0866207021318
LT,2025-02-01,7707.222222222222,1.0,0.29986924455436154,2.7857142857142856,-191.5896014222868,0.005902,-324.6180979706655,261.6347660359109
LT,2025-03-01,7706.222222222222,1.0,0.29985870687754806,2.588709677419355,-176.3839421254417,0.005902,-298.8545274914295,232.49769616272386
LT,2025-04-01,7706.222222222222,1.0,0.29985870687754806,2.433333333333333,-164.41029576940826,0.005902,-278.56708873163035,208.7131710303006
LT,2025-05-01,7309.222222222222,1.0,0.3001735375915996,2.25,-142.5171490851242,0.005902,-241.47263484433105,196.71530419631083
LT,2025-06-01,7309.222222222222,1.0,0.3001735375915996,2.083333333333333,-130.33511204808715,0.005902,-220.83211123023915,173.12418451511803
LT,2025-07-01,7309.222222222222,1.0,0.3001735375915996,2.0,-124.24409352956866,0.005902,-210.51184942319324,157.53081640014082
LT,2025-08-01,7218.222222222222,1.0,0.2999013756682681,2.0,-122.71689670120738,0.005902,-207.9242573724286,158.8653017489438
LT,2025-09-01,7211.666666666666,1.0,0.2998941152319622,2.0,-122.60596938985498,0.005902,-207.73630869172308,156.38661991445264
LT,2025-10-01,6867.777777777777,1.0,0.30009057925843213,2.0,-116.74600144004035,0.005902,-197.8075253135214,160.46731246680878
LT,2025-11-01,6716.666666666666,1.0,0.3001793767888878,2.0,-114.17128519234635,0.005902,-193.4450782655817,162.2786259664305
LT,2025-12-01,6716.666666666666,1.0,0.3001793767888878,2.0,-114.17128519234635,0.005902,-193.4450782655817,161.91896646238612
LT,2026-01-01,6551.666666666666,1.0,0.30028404284136107,2.0,-111.35972379317681,0.005832,-190.94602845194925,167.12198460792177
LT,2026-02-01,6551.666666666666,1.0,0.30028404284136107,2.0,-111.35972379317681,0.005832,-190.94602845194925,162.4706926328442
LT,2026-03-01,6551.666666666666,1.0,0.30028404284136107,2.0,-111.35972379317681,0.005832,-190.94602845194925,157.83964234134345
LT,2026-04-01,6551.666666666666,1.0,0.30028404284136107,2.0,-111.35972379317681,0.005832,-190.94602845194925,153.13822408180465
LT,2026-05-01,6551.666666666666,1.0,0.30028404284136107,2.0,-111.35972379317681,0.005832,-190.94602845194925,149.02124939905474
LT,2026-06-01,6352.777777777777,1.0,0.30049238301149467,2.1166666666666667,-115.37751629776051,0.005832,-197.83524742414352,164.82523802855428
LT,2026-07-01,6352.777777777777,1.0,0.30049238301149467,2.25,-123.84788666813087,0.005832,-212.3592021058485,174.62818021926483
LT,2026-08-01,6304.777777777777,1.0,0.29987888605831603,2.25,-122.95080263154775,0.005832,-210.82099216657704,175.13680805877712
LU,2015-03-01,162.66666666666666,1.0,-0.22443403825436564,0.05,-0.4464127022271014,0.00364,-1.226408522601927,-2.4732457161219745
LU,2015-04-01,344.88888888888886,1.0,-0.24254793441763395,0.05,-1.008965320480373,0.00364,-2.7718827485724535,-5.574472059568096
LU,2015-05-01,419.55555555555554,1.0,-0.22285172451112903,0.05,-1.1447645686155814,0.00364,-3.1449576060867623,-8.867573310490021
LU,2015-06-01,651.5555555555555,1.0,-0.1797383941689751,0.05,-1.4968732704520777,0.00364,-4.112289204538675,-13.46203963686921
LU,2015-07-01,722.6666666666666,1.0,-0.18327064050653727,0.05,-1.6857691620605761,0.00364,-4.631233961704879,-16.983750730379487
LU,2015-08-01,799.1111111111111,1.0,-0.19049367004906864,0.05,-1.9218116388810018,0.00364,-5.279702304618137,-19.71069111085749
LU,2015-09-01,921.7777777777777,1.0,-0.2035907314188023,0.05,-2.3375430087226485,0.00364,-6.421821452534749,-23.349421200534287
LU,2015-10-01,927.1111111111111,1.0,-0.2045738183614604,0.05,-2.3601821560089173,0.00364,-6.48401691211241,-26.189070212787474
LU,2015-11-01,953.7777777777777,1.0,-0.21304025751633437,0.05,-2.5088195228002377,0.00364,-6.89236132637428,-29.34889258161634
LU,2015-12-01,991.1111111111111,1.0,-0.2241116388995077,0.05,-2.716750909981787,0.00364,-7.463601401048866,-31.552035355609114
LU,2016-01-01,1141.3333333333333,1.0,-0.20025011031390713,0.05,-2.8561879257160596,0.00364,-7.846670125593571,-34.0049546319587
LU,2016-02-01,1239.111111111111,1.0,-0.2013664001882947,0.05,-3.1147089943331805,0.00364,-8.556892841574673,-36.62830027451653
LU,2016-03-01,1367.111111111111,1.0,-0.20290507488695053,0.0241935483870967,-3.1046905119598636,0.00364,-8.529369538351274,-39.23410496646936
LU,2016-04-01,1398.2222222222222,1.0,-0.20420423848225858,0.0,-2.855229041178602,0.00364,-7.844035827413742,-41.96079465361968
LU,2016-05-01,1412.4444444444443,1.0,-0.20473662775751741,0.0,-2.891791124503957,0.00364,-7.944481111274607,-44.598331757949474
LU,2016-06-01,1435.5555555555554,1.0,-0.20684701519498808,0.0,-2.9694038181324953,0.00364,-8.157702797067294,-47.168969020216885
LU,2016-07-01,1440.888888888889,1.0,-0.20781236694414493,0.0,-2.9943453050351905,0.00364,-8.226223365481292,-48.32767494593678
LU,2016-08-01,1440.888888888889,1.0,-0.20781236694414493,0.0,-2.9943453050351905,0.00364,-8.226223365481292,-48.956174497373425
LU,2016-09-01,1449.7777777777776,1.0,-0.20974729503647296,0.0,-3.0408696729287765,0.00364,-8.354037562991145,-49.90909347710022
LU,2016-10-01,1452.4444444444443,1.0,-0.21024337490686565,0.0,-3.053668218647275,0.00364,-8.38919840287713,-51.18976481192487
LU,2016-11-01,1519.111111111111,1.0,-0.22015457754061973,0.0,-3.344392649039281,0.00364,-9.187891892965059,-54.217796015376976
LU,2016-12-01,1549.3333333333333,1.0,-0.22522017803982597,0.0,-3.4894112917637035,0.00364,-9.586294757592592,-56.15397337222958
LU,2017-01-01,1558.2222222222222,1.0,-0.22644971664658742,0.0,-3.5285898069463797,0.00364,-9.693928041061483,-58.20206562517995
LU,2017-02-01,1624.0,1.0,-0.23229131868533345,0.0,-3.772411015449815,0.00364,-10.363766525961031,-61.081115412432275
LU,2017-03-01,1683.5555555555554,1.0,-0.23499682973294175,0.0,-3.95630218234837,0.00364,-10.8689620394186,-63.842649552781495
LU,2017-04-01,1727.111111111111,1.0,-0.237754898621755,0.0,-4.106291271307288,0.00364,-11.281019976118925,-65.80992519056994
LU,2017-05-01,1799.111111111111,1.0,-0.23940178359763767,0.0,-4.307104088903277,0.00364,-11.832703540943069,-67.78140994556871
LU,2017-06-01,1848.8888888888887,1.0,-0.2405350927846913,0.0,-4.447226604374737,0.00364,-12.217655506524002,-69.15148109394534
LU,2017-07-01,1903.111111111111,1.0,-0.2388081907037144,0.0,-4.5447852115258005,0.00364,-12.485673658037914,-71.04687378999188
LU,2017-08-01,1944.8888888888887,1.0,-0.23952345028691754,0.0,-4.65846497091356,0.00364,-12.797980689322966,-72.49265919420172
LU,2017-09-01,1993.7777777777776,1.0,-0.24114274306561276,0.0,-4.80785042396595,0.00364,-13.208380285620741,-74.11522885925189
LU,2017-10-01,2028.4444444444443,1.0,-0.2422487596174454,0.0,-4.913881506195648,0.00364,-13.499674467570461,-75.55601276758279
LU,2017-11-01,2055.111111111111,1.0,-0.24373539390907303,0.0,-5.009033161935793,0.00364,-13.761080115208223,-76.60268986331599
