month,ncb,programme,stock_eur_m,gross_purchases_eur_m,purchase_yield_pct,portfolio_yield_pct,yield_method
2024-05-01,AT,PEPP,45189.0,1148.9487179487178,3.0095744637113633,0.9092937355864987,single_maturity_ea_slope
2024-06-01,AT,PEPP,45576.0,978.1695447409734,3.025694981514442,0.9547167486464111,single_maturity_ea_slope
2024-07-01,AT,PEPP,43062.0,0.0,2.9813459802152606,0.9547167486464111,single_maturity_ea_slope
2024-08-01,AT,PEPP,43124.0,602.4367469879519,2.7605460532818182,0.9799439523357737,single_maturity_ea_slope
2024-09-01,AT,PEPP,43320.0,746.3318019397652,2.6778260631933493,1.0091956470559404,single_maturity_ea_slope
2024-10-01,AT,PEPP,41075.0,0.0,2.7552822860040043,1.0091956470559404,single_maturity_ea_slope
2024-11-01,AT,PEPP,41305.0,736.3486193293886,2.776263031702667,1.0406973448878398,single_maturity_ea_slope
2024-12-01,AT,PEPP,41406.0,617.0544727636183,2.620447590743489,1.0642396323595746,single_maturity_ea_slope
2025-01-01,AT,PEPP,41116.0,230.4374057315233,2.9052173215379167,1.0745575164607488,single_maturity_ea_slope
2025-02-01,AT,PEPP,41116.0,522.3069105691058,2.849097568144,1.097099945979083,single_maturity_ea_slope
2025-03-01,AT,PEPP,41116.0,529.5723853683668,3.12512234398323,1.1232207908786724,single_maturity_ea_slope
2025-04-01,AT,PEPP,39358.0,0.0,2.98626247149152,1.1232207908786724,single_maturity_ea_slope
2025-05-01,AT,PEPP,39358.0,494.6958270487682,2.974425444842151,1.1464888232311545,single_maturity_ea_slope
2025-06-01,AT,PEPP,39358.0,500.73791348600514,2.927908992392222,1.169153201973662,single_maturity_ea_slope
2025-07-01,AT,PEPP,39358.0,507.71413828689373,2.9827760217775796,1.1925487491847548,single_maturity_ea_slope
2025-08-01,AT,PEPP,39358.0,514.0804597701149,2.981335472225524,1.2159132570614628,single_maturity_ea_slope
2025-09-01,AT,PEPP,39267.0,428.78341257263605,2.9697623676175224,1.2350647432142556,single_maturity_ea_slope
2025-10-01,AT,PEPP,37036.0,0.0,2.934233406062884,1.2350647432142556,single_maturity_ea_slope
2025-11-01,AT,PEPP,37036.0,469.047619047619,2.95808756392565,1.2568862075089795,single_maturity_ea_slope
2025-12-01,AT,PEPP,37036.0,474.8205128205128,3.0739282470833333,1.280181618272753,single_maturity_ea_slope
2026-01-01,AT,PEPP,37036.0,481.4872594903796,3.039453261840389,1.3030530644969813,single_maturity_ea_slope
2026-02-01,AT,PEPP,37036.0,487.57240652975247,3.0164488639954166,1.325609617939562,single_maturity_ea_slope
2026-03-01,AT,PEPP,35287.0,0.0,3.233193683173841,1.325609617939562,single_maturity_ea_slope
2026-04-01,AT,PEPP,35287.0,450.3190403266973,3.2871561987742584,1.3506421164188205,single_maturity_ea_slope
2026-05-01,AT,PEPP,35287.0,456.6123188405797,3.272565283369833,1.3755117226164268,single_maturity_ea_slope
2026-06-01,AT,PEPP,35287.0,462.3558700209643,3.175158389686606,1.3990919986524617,single_maturity_ea_slope
2026-07-01,AT,PEPP,34462.0,0.0,3.3013217230591305,1.3990919986524617,single_maturity_ea_slope
2026-08-01,AT,PEPP,34462.0,450.8372579801151,3.381307922892913,1.4250236564787366,single_maturity_ea_slope
2015-03-01,AT,PSPP,1080.888888888889,1080.888888888889,0.456240968932663,0.456240968932663,single_maturity_ea_slope
2015-04-01,AT,PSPP,2152.0,1082.3985890652557,0.3745358937913723,0.41514549585998467,single_maturity_ea_slope
2015-05-01,AT,PSPP,3320.0,1190.9033631332481,0.8342520090556422,0.5654814464852128,single_maturity_ea_slope
2015-06-01,AT,PSPP,4484.444444444444,1200.2357337933015,1.1837367559267653,0.7309539200975189,single_maturity_ea_slope
2015-07-01,AT,PSPP,5696.0,1258.7403666292557,1.2487076925682477,0.8453706289078218,single_maturity_ea_slope
2015-08-01,AT,PSPP,6641.777777777777,1005.6348605856798,1.1228916901857575,0.8873902301509702,single_maturity_ea_slope
2015-09-01,AT,PSPP,7778.666666666666,1205.9015424401955,1.1503509914120857,0.9281561867338499,single_maturity_ea_slope
2015-10-01,AT,PSPP,8955.555555555555,1256.9163237311384,1.0029970592905766,0.9386601374731735,single_maturity_ea_slope
2015-11-01,AT,PSPP,10209.777777777777,1344.7921610931323,1.029605793412896,0.9506391450338876,single_maturity_ea_slope
2015-12-01,AT,PSPP,11236.444444444443,1126.64490577534,1.1059675425044597,0.9662134620340479,single_maturity_ea_slope
2016-01-01,AT,PSPP,12434.666666666666,1310.2282473861426,0.9888717046242584,0.9686009381340227,single_maturity_ea_slope
2016-02-01,AT,PSPP,13642.666666666666,1331.0667722354183,0.7311914309520264,0.9454377315451785,single_maturity_ea_slope
2016-03-01,AT,PSPP,14845.333333333332,1337.6891000263915,0.666221133395476,0.9202779731547995,single_maturity_ea_slope
2016-04-01,AT,PSPP,16676.444444444445,1973.7998205818294,0.6053653226157726,0.8830053677619906,single_maturity_ea_slope
2016-05-01,AT,PSPP,18578.666666666664,2062.1420960661435,0.5995818852845235,0.8515467327201622,single_maturity_ea_slope
2016-06-01,AT,PSPP,20222.222222222223,1817.3178700586136,0.5380913076709013,0.8233773189362087,single_maturity_ea_slope
2016-07-01,AT,PSPP,21891.555555555555,1854.5185185185173,0.3758967407125003,0.7854695048072743,single_maturity_ea_slope
2016-08-01,AT,PSPP,23095.11111111111,1401.4184944163244,0.33182310358887396,0.7579421006941581,single_maturity_ea_slope
2016-09-01,AT,PSPP,24769.777777777777,1881.6121067303875,0.40366032937487306,0.7310294300965918,single_maturity_ea_slope
2016-10-01,AT,PSPP,26511.11111111111,1961.6266255583212,0.5186838246269239,0.7153174219591801,single_maturity_ea_slope
2016-11-01,AT,PSPP,28182.22222222222,1908.4107093129633,0.7695212336049777,0.7189879321771024,single_maturity_ea_slope
2016-12-01,AT,PSPP,29511.11111111111,1583.332932065328,0.836030400490616,0.7252675057869631,single_maturity_ea_slope
2017-01-01,AT,PSPP,31262.22222222222,2016.9769769769753,0.8914610714565404,0.7359899871670287,single_maturity_ea_slope
2017-02-01,AT,PSPP,32940.444444444445,1958.3496614894505,0.9321879668459208,0.7476541967297468,single_maturity_ea_slope
2017-03-01,AT,PSPP,34680.88888888889,2035.2926761347821,0.9267643695388876,0.758165508135507,single_maturity_ea_slope
2017-04-01,AT,PSPP,36069.33333333333,1697.8742168292424,0.8108968214930734,0.7606477036488524,single_maturity_ea_slope
2017-05-01,AT,PSPP,37397.33333333333,1651.2019115890084,0.9847458472363341,0.7705422937196739,single_maturity_ea_slope
2017-06-01,AT,PSPP,38723.555555555555,1663.865173949685,0.876147256167018,0.775079904398536,single_maturity_ea_slope
2017-07-01,AT,PSPP,40078.22222222222,1706.5710246778926,1.0410440119980313,0.7864049236849939,single_maturity_ea_slope
2017-08-01,AT,PSPP,41165.33333333333,1452.1222424610387,0.9116978394555696,0.7908246772757155,single_maturity_ea_slope
2017-09-01,AT,PSPP,42468.444444444445,1678.8443470853165,0.9042875132432633,0.7953100414857838,single_maturity_ea_slope
2017-10-01,AT,PSPP,43758.22222222222,1676.9809546964866,0.9221692321195659,0.8001717665700588,single_maturity_ea_slope
2017-11-01,AT,PSPP,45043.555555555555,1684.2959721209197,0.8278951788068007,0.8012084172293569,single_maturity_ea_slope
2017-12-01,AT,PSPP,46187.555555555555,1557.3953336596508,0.7874863046168101,0.8007457221615256,single_maturity_ea_slope
2018-01-01,AT,PSPP,46675.555555555555,917.0928609769189,0.9195463760199185,0.8030799467944439,single_maturity_ea_slope
2018-02-01,AT,PSPP,47194.666666666664,955.6576464230768,1.0562982771873626,0.808207433664171,single_maturity_ea_slope
2018-03-01,AT,PSPP,47685.33333333333,936.5724363819577,1.0242657161522,0.8124509655404358,single_maturity_ea_slope
2018-04-01,AT,PSPP,48246.22222222222,1015.0349206349222,0.9690808043025603,0.81574624439615,single_maturity_ea_slope
2018-05-01,AT,PSPP,48758.22222222222,976.2631083739628,0.9638842025196085,0.8187123415357594,single_maturity_ea_slope
2018-06-01,AT,PSPP,49319.11111111111,1035.0061800423543,0.9067175664525347,0.8205592108246172,single_maturity_ea_slope
2018-07-01,AT,PSPP,49896.0,1060.9791039567262,0.7806629590072325,0.8197108644741194,single_maturity_ea_slope
2018-08-01,AT,PSPP,50403.555555555555,1001.9669705377189,0.7732686601557393,0.8187876447874707,single_maturity_ea_slope
2018-09-01,AT,PSPP,50941.33333333333,1042.6210826210786,0.8283362817663984,0.8189830776427394,single_maturity_ea_slope
2018-10-01,AT,PSPP,51193.777777777774,768.8813192754806,0.8346673508913213,0.8192186403464646,single_maturity_ea_slope
2018-11-01,AT,PSPP,51394.666666666664,725.630358525809,0.765099428568933,0.8184545427154797,single_maturity_ea_slope
2018-12-01,AT,PSPP,51723.555555555555,859.606223323697,0.6518336025653972,0.8156854291935909,single_maturity_ea_slope
2019-01-01,AT,PSPP,51978.666666666664,793.8981481481466,0.5783378131642288,0.8120602913261371,single_maturity_ea_slope
2019-02-01,AT,PSPP,52118.22222222222,685.7794591565075,0.5709990483955967,0.808888370992868,single_maturity_ea_slope
2019-03-01,AT,PSPP,51876.44444444444,306.60419004863127,0.49527560508084223,0.8070348324724257,single_maturity_ea_slope
2019-04-01,AT,PSPP,52112.0,786.2609105921273,0.4261639918849539,0.8012882893741318,single_maturity_ea_slope
2019-05-01,AT,PSPP,52291.555555555555,739.1775486827025,0.34099654607649593,0.7947817450788841,single_maturity_ea_slope
2019-06-01,AT,PSPP,51833.777777777774,101.60985118622784,0.12500113071310118,0.7934687728921972,single_maturity_ea_slope
2019-07-01,AT,PSPP,51917.33333333333,641.6280983826196,-0.01389460573267913,0.7834908523005352,single_maturity_ea_slope
2019-08-01,AT,PSPP,51981.33333333333,628.8099796924862,-0.3068947427664495,0.7703006299664078,single_maturity_ea_slope
2019-09-01,AT,PSPP,52105.777777777774,694.4152046783634,-0.24007708044576853,0.7568352970513015,single_maturity_ea_slope
2019-10-01,AT,PSPP,51755.555555555555,215.89878796658786,-0.13054624514394822,0.75313357658154,single_maturity_ea_slope
2019-11-01,AT,PSPP,52332.44444444444,1139.9388840537608,-0.019418175148352132,0.736305358616762,single_maturity_ea_slope
2019-12-01,AT,PSPP,52956.44444444444,1195.5644871608174,0.021323376029810596,0.7201636580870455,single_maturity_ea_slope
2020-01-01,AT,PSPP,53633.777777777774,1257.9961013645247,-0.0229266517614546,0.7027342553583329,single_maturity_ea_slope
2020-02-01,AT,PSPP,54157.33333333333,1111.6452241715392,-0.19638894345772073,0.6842786566723,single_maturity_ea_slope
2020-03-01,AT,PSPP,55066.666666666664,1503.9461279461302,-0.04827611919673003,0.6642715818779295,single_maturity_ea_slope
2020-04-01,AT,PSPP,56209.777777777774,1746.1188494670737,0.09549225999628813,0.6466028357204369,single_maturity_ea_slope
2020-05-01,AT,PSPP,57472.88888888888,1875.4180585814556,-0.04136355855724606,0.6241535622548225,single_maturity_ea_slope
2020-06-01,AT,PSPP,58312.0,1461.1120731120786,-0.06705422672833414,0.6068341075025864,single_maturity_ea_slope
2020-07-01,AT,PSPP,57712.0,15.885086607520066,-0.17671382562864585,0.6066184378536583,single_maturity_ea_slope
2020-08-01,AT,PSPP,58048.88888888888,947.9858816885444,-0.20881578947181478,0.5933017293042528,single_maturity_ea_slope
2020-09-01,AT,PSPP,58739.555555555555,1307.6829176114938,-0.24764824198526902,0.5745801727378077,single_maturity_ea_slope
2020-10-01,AT,PSPP,59311.11111111111,1199.1149097815755,-0.33451390178093543,0.5562006779226232,single_maturity_ea_slope
2020-11-01,AT,PSPP,60070.22222222222,1394.4057888222396,-0.3513021725797527,0.5351348789077318,single_maturity_ea_slope
2020-12-01,AT,PSPP,60588.44444444444,1168.3328523328491,-0.3689204469598173,0.5177018923502698,single_maturity_ea_slope
2021-01-01,AT,PSPP,61134.22222222222,1204.920994101154,-0.34465362998458987,0.5007053520252235,single_maturity_ea_slope
2021-02-01,AT,PSPP,61652.44444444444,1191.210137482261,-0.1354921588485878,0.4884131399122591,single_maturity_ea_slope
2021-03-01,AT,PSPP,62210.666666666664,1243.2493827160533,-0.023749783137613834,0.47817781738560017,single_maturity_ea_slope
2021-04-01,AT,PSPP,62805.33333333333,1288.6723189052482,0.024570776073782157,0.468870473458348,single_maturity_ea_slope
2021-05-01,AT,PSPP,63262.22222222222,1167.035127393338,0.14048021326185411,0.46281246670991405,single_maturity_ea_slope
2021-06-01,AT,PSPP,63844.44444444444,1301.4380273861823,0.07692639517576749,0.45494636634514063,single_maturity_ea_slope
2021-07-01,AT,PSPP,64406.22222222222,1287.6127532716923,-0.08060233515178536,0.4442396471144075,single_maturity_ea_slope
2021-08-01,AT,PSPP,64712.88888888888,1043.9173789173765,-0.1833238869201612,0.43411609227391296,single_maturity_ea_slope
2021-09-01,AT,PSPP,62924.44444444444,0.0,-0.015840725101217604,0.43411609227391296,single_maturity_ea_slope
2021-10-01,AT,PSPP,63482.666666666664,1266.8308308308347,0.13165161752504462,0.4280802506503266,single_maturity_ea_slope
2021-11-01,AT,PSPP,63978.666666666664,1217.721994846142,0.025038374677218866,0.4204090536281447,single_maturity_ea_slope
2021-12-01,AT,PSPP,64365.33333333333,1119.0231990231964,-0.01803191658721294,0.4127865402088109,single_maturity_ea_slope
2022-01-01,AT,PSPP,65364.44444444444,1744.0802469135785,0.2053441798897379,0.40725148019138613,single_maturity_ea_slope
2022-02-01,AT,PSPP,65726.22222222222,1124.668119099495,0.5527522748884278,0.40974120346417875,single_maturity_ea_slope
2022-03-01,AT,PSPP,66376.88888888889,1421.0162004479914,0.7345646944550086,0.41669512147254906,single_maturity_ea_slope
2022-04-01,AT,PSPP,67222.22222222222,1603.0603754439323,1.2995824343821223,0.43774949338290864,single_maturity_ea_slope
2022-05-01,AT,PSPP,68259.55555555555,1803.66053604904,1.5534494821166418,0.46723026019088437,single_maturity_ea_slope
2022-06-01,AT,PSPP,68896.0,1412.4739528068394,2.0914579936359043,0.5005294265709003,single_maturity_ea_slope
2022-07-01,AT,PSPP,69416.0,1313.0018416206262,1.7313117266175886,0.5238096418900683,single_maturity_ea_slope
2022-08-01,AT,PSPP,69460.44444444444,853.4887334887269,1.7018890345505806,0.5382851825640872,single_maturity_ea_slope
2022-09-01,AT,PSPP,68313.77777777778,0.0,2.4727908088890693,0.5382851825640872,single_maturity_ea_slope
2022-10-01,AT,PSPP,69106.66666666666,1578.1047254150574,2.9317319183342048,0.5929414087421897,single_maturity_ea_slope
2022-11-01,AT,PSPP,66487.11111111111,0.0,2.709083121435846,0.5929414087421897,single_maturity_ea_slope
2022-12-01,AT,PSPP,66792.0,1046.6014180177517,2.739518971032092,0.6265773400000904,single_maturity_ea_slope
2023-01-01,AT,PSPP,67299.55555555555,1261.7560975609676,2.810952249478168,0.6675307807567379,single_maturity_ea_slope
2023-02-01,AT,PSPP,67679.11111111111,1147.8153221714929,3.044984179607765,0.7078516034470628,single_maturity_ea_slope
2023-03-01,AT,PSPP,68232.0,1335.125494426467,3.0640566611499134,0.7539565020670015,single_maturity_ea_slope
2023-04-01,AT,PSPP,67675.55555555555,230.00092208390151,3.0392691986680918,0.7617233245652196,single_maturity_ea_slope
2023-05-01,AT,PSPP,68109.33333333333,1223.6418715634434,3.046222607565355,0.8027662894780405,single_maturity_ea_slope
2023-06-01,AT,PSPP,68272.88888888889,967.4900849858421,3.0525439856132275,0.8346477236733252,single_maturity_ea_slope
2023-07-01,AT,PSPP,65697.77777777778,0.0,3.1313218938545666,0.8346477236733252,single_maturity_ea_slope
2023-08-01,AT,PSPP,65697.77777777778,759.3363127343711,3.1931752844151085,0.8619076353786163,single_maturity_ea_slope
2023-09-01,AT,PSPP,65697.77777777778,767.8562152615449,3.306790109993114,0.890482699364293,single_maturity_ea_slope
2023-10-01,AT,PSPP,62480.0,0.0,3.5193153108985045,0.890482699364293,single_maturity_ea_slope
2023-11-01,AT,PSPP,62480.0,704.5557059088859,3.242322789480609,0.9170032236100794,single_maturity_ea_slope
2023-12-01,AT,PSPP,62480.0,713.2420091324201,2.712347685761,0.9374980234063228,single_maturity_ea_slope
2024-01-01,AT,PSPP,62326.22222222222,565.3750767341895,2.7905159331582725,0.9543071625705813,single_maturity_ea_slope
2024-02-01,AT,PSPP,62326.22222222222,725.3983033312642,2.9148750275863238,0.9771256898635952,single_maturity_ea_slope
2024-03-01,AT,PSPP,62326.22222222222,733.5948943293575,2.87120591753992,0.9994194778541358,single_maturity_ea_slope
2024-04-01,AT,PSPP,62326.22222222222,743.0403221533408,3.0000790392572902,1.0232709270840255,single_maturity_ea_slope
2024-05-01,AT,PSPP,62326.22222222222,751.6428150292115,3.026257685230327,1.047426580221342,single_maturity_ea_slope
2024-06-01,AT,PSPP,62326.22222222222,760.446830432189,3.04621581158659,1.0718139549329726,single_maturity_ea_slope
2024-07-01,AT,PSPP,60462.22222222222,0.0,2.996724214783174,1.0718139549329726,single_maturity_ea_slope
2024-08-01,AT,PSPP,60462.22222222222,729.1633167175859,2.7756205246376,1.092361549840168,single_maturity_ea_slope
2024-09-01,AT,PSPP,60426.666666666664,702.1484735101141,2.698547610942533,1.1110251821930406,single_maturity_ea_slope
2024-10-01,AT,PSPP,57392.0,0.0,2.77222336371483,1.1110251821930406,single_maturity_ea_slope
2024-11-01,AT,PSPP,57185.777777777774,465.5006242197213,2.7923204396986665,1.1247111723514303,single_maturity_ea_slope
2024-12-01,AT,PSPP,57185.777777777774,677.8778778778778,2.6363873910403526,1.1426305206052108,single_maturity_ea_slope
2025-01-01,AT,PSPP,57185.777777777774,685.6807887023714,2.9221446624336136,1.1639676206271343,single_maturity_ea_slope
2025-02-01,AT,PSPP,57185.777777777774,693.6654267076392,2.86888576535512,1.184648335628687,single_maturity_ea_slope
2025-03-01,AT,PSPP,57185.777777777774,701.838215240277,3.1570271411147144,1.2088552429125115,single_maturity_ea_slope
2025-04-01,AT,PSPP,55514.666666666664,0.0,3.0042131297987,1.2088552429125115,single_maturity_ea_slope
2025-05-01,AT,PSPP,55514.666666666664,674.37641723356,2.996284563694724,1.2305684270813917,single_maturity_ea_slope
2025-06-01,AT,PSPP,55432.88888888888,599.5509736540631,2.9545522524169905,1.2492146892871308,single_maturity_ea_slope
2025-07-01,AT,PSPP,55432.88888888888,688.4362753215212,3.0176056684577697,1.271176822659841,single_maturity_ea_slope
2025-08-01,AT,PSPP,55432.88888888888,697.7956808772518,3.018142983850667,1.293167836773522,single_maturity_ea_slope
2025-09-01,AT,PSPP,55342.22222222222,613.5112917795868,3.0080597734930907,1.3121787388499615,single_maturity_ea_slope
2025-10-01,AT,PSPP,52328.88888888888,0.0,2.9611946045055215,1.3121787388499615,single_maturity_ea_slope
2025-11-01,AT,PSPP,52328.88888888888,637.5351960147282,2.9876599293021,1.3325915213847097,single_maturity_ea_slope
2025-12-01,AT,PSPP,52328.88888888888,645.0799912338373,3.1064301916397334,1.3544583688977154,single_maturity_ea_slope
2026-01-01,AT,PSPP,52328.88888888888,652.8055001108893,3.0776144448886664,1.3759548269315347,single_maturity_ea_slope
2026-02-01,AT,PSPP,52328.88888888888,660.7182940516274,3.0557067057416663,1.3971638153003496,single_maturity_ea_slope
2026-03-01,AT,PSPP,49629.33333333333,0.0,3.2638997552278863,1.3971638153003496,single_maturity_ea_slope
2026-04-01,AT,PSPP,49629.33333333333,602.0054989487303,3.32023856397016,1.420490777317208,single_maturity_ea_slope
2026-05-01,AT,PSPP,49629.33333333333,609.098347242677,3.30800123647107,1.4436560995945014,single_maturity_ea_slope
2026-06-01,AT,PSPP,49629.33333333333,617.2802653399667,3.210076605192,1.4656265038929777,single_maturity_ea_slope
2026-07-01,AT,PSPP,48912.88888888888,0.0,3.329771586646774,1.4656265038929777,single_maturity_ea_slope
2026-08-01,AT,PSPP,48912.88888888888,612.0231342453563,3.411799054447032,1.4899780122832935,single_maturity_ea_slope
2020-03-01,BE,PEPP,444.0,444.0,-0.005044501252355376,-0.005044501252355376,single_maturity_ea_slope
2020-04-01,BE,PEPP,2854.0,2417.1984435797667,0.026435886846682966,0.021617848122656005,single_maturity_ea_slope
2020-05-01,BE,PEPP,6461.0,3650.9617991374,-0.06242332011747257,-0.025871874025554603,single_maturity_ea_slope
2020-06-01,BE,PEPP,10068.0,3702.9744503862153,-0.12551229411705592,-0.0625192647510789,single_maturity_ea_slope
2020-07-01,BE,PEPP,12853.0,2928.910806174957,-0.2319483250707872,-0.10112835256329879,single_maturity_ea_slope
2020-08-01,BE,PEPP,14821.0,2150.778725824801,-0.26914588963795194,-0.12551054973660988,single_maturity_ea_slope
2020-09-01,BE,PEPP,17280.0,2667.2771219786396,-0.30569920322275235,-0.1533238062808069,single_maturity_ea_slope
2020-10-01,BE,PEPP,19739.0,2691.258064516129,-0.3729560676227401,-0.18326894507022845,single_maturity_ea_slope
2020-11-01,BE,PEPP,22198.0,2720.512983571807,-0.4052835716233193,-0.21047831862102265,single_maturity_ea_slope
2020-12-01,BE,PEPP,24166.0,2259.3123359580054,-0.4094940549610613,-0.22908457154508186,single_maturity_ea_slope
2021-01-01,BE,PEPP,26084.0,2229.257083977331,-0.3724376789305608,-0.2413361790496533,single_maturity_ea_slope
2021-02-01,BE,PEPP,28052.0,2306.577362409138,-0.23079695946922044,-0.24046959109508018,single_maturity_ea_slope
2021-03-01,BE,PEPP,30478.0,2774.905472636816,-0.0374019913255045,-0.2219810618636405,single_maturity_ea_slope
2021-04-01,BE,PEPP,33336.0,3241.660624370594,0.03494151648685281,-0.1969973863851619,single_maturity_ea_slope
2021-05-01,BE,PEPP,36087.0,3168.1171171171172,0.1792043668730818,-0.16397022386162402,single_maturity_ea_slope
2021-06-01,BE,PEPP,38692.0,3057.899096385542,0.11702529597644201,-0.14176263712014756,single_maturity_ea_slope
2021-07-01,BE,PEPP,41622.0,3406.267848350566,-0.022273730601534453,-0.1319838850056668,single_maturity_ea_slope
