month,ncb,programme,stock_eur_m,gross_purchases_eur_m,purchase_yield_pct,portfolio_yield_pct,yield_method
2020-03-01,AT,PEPP,309.372,309.372,0.006944183871496423,0.006944183871496423,single_maturity_ea_slope
2020-04-01,AT,PEPP,1793.113,1487.224918918919,0.08443002543881062,0.07121167534711065,single_maturity_ea_slope
2020-05-01,AT,PEPP,4368.546,2592.166044046286,0.03157879233772841,0.04769469428188217,single_maturity_ea_slope
2020-06-01,AT,PEPP,6947.535,2620.2172559456394,0.002764215655842339,0.030749458969811592,single_maturity_ea_slope
2020-07-01,AT,PEPP,8939.784,2050.0872867132866,-0.052529869595556056,0.011651694109063405,single_maturity_ea_slope
2020-08-01,AT,PEPP,10347.071,1475.5713263061414,-0.0486661681982965,0.0030499064065510457,single_maturity_ea_slope
2020-09-01,AT,PEPP,12102.846,1834.6639219274166,-0.08521417607557755,-0.010329998430045822,single_maturity_ea_slope
2020-10-01,AT,PEPP,13859.51,1849.5342117863727,-0.18168657817475647,-0.033197318894661244,single_maturity_ea_slope
2020-11-01,AT,PEPP,15617.063,1863.221725221104,-0.20011700110678626,-0.053111971109654155,single_maturity_ea_slope
2020-12-01,AT,PEPP,17023.461,1531.4145145693235,-0.23595663598513822,-0.06956050491261467,single_maturity_ea_slope
2021-01-01,AT,PEPP,18395.188000000002,1513.1648614157552,-0.21433968522559543,-0.08146985687543115,single_maturity_ea_slope
2021-02-01,AT,PEPP,19802.475,1561.816469086018,0.024258867025011926,-0.07313105769789599,single_maturity_ea_slope
2021-03-01,AT,PEPP,21536.025,1903.3243055555583,0.149277594583783,-0.05347488653104537,single_maturity_ea_slope
2021-04-01,AT,PEPP,23577.169,2227.7000031185034,0.19979339253680903,-0.029544712977584514,single_maturity_ea_slope
2021-05-01,AT,PEPP,25540.97,2171.9327884887,0.3175982816770741,-2.4641798431546576e-05,single_maturity_ea_slope
2021-06-01,AT,PEPP,27430.095,2118.233091137424,0.2365621758961254,0.018245292234516847,single_maturity_ea_slope
2021-07-01,AT,PEPP,29530.802,2353.5655453539807,0.047254961667983875,0.020557324209155278,single_maturity_ea_slope
2021-08-01,AT,PEPP,31106.11,1853.0619691497375,-0.07596259561666338,0.014807412288487398,single_maturity_ea_slope
2021-09-01,AT,PEPP,32823.658,2022.5098627451005,0.05795789957218757,0.017466234961863433,single_maturity_ea_slope
2021-10-01,AT,PEPP,34405.189,1907.9396913285555,0.19573241549033144,0.027351985668008533,single_maturity_ea_slope
2021-11-01,AT,PEPP,35854.259,1792.4351596806384,0.0770712523215854,0.029837563787567727,single_maturity_ea_slope
2021-12-01,AT,PEPP,36290.758,800.4277352821796,0.023618057718045746,0.02970038657132437,single_maturity_ea_slope
2022-01-01,AT,PEPP,37578.919,1656.5202976045473,0.25087784555592907,0.039450133502059524,single_maturity_ea_slope
2022-02-01,AT,PEPP,38396.799,1206.4130748552498,0.579287682418048,0.056411627539884365,single_maturity_ea_slope
2022-03-01,AT,PEPP,39097.331,1106.0748707224327,0.758958217029986,0.07628687498699911,single_maturity_ea_slope
2022-04-01,AT,PEPP,39149.782,467.49697664543623,1.3116382326613336,0.09103850310098417,single_maturity_ea_slope
2022-05-01,AT,PEPP,39364.031,633.0528296961951,1.566244950638903,0.11476279129697588,single_maturity_ea_slope
2022-06-01,AT,PEPP,39522.273,584.2596515151499,2.1030365730006553,0.14415553768114517,single_maturity_ea_slope
2022-07-01,AT,PEPP,39491.158,399.4108496732046,1.7527020892569107,0.1604242666179816,single_maturity_ea_slope
2022-08-01,AT,PEPP,39628.064,571.6391351827343,1.7207360576772919,0.18293193398362853,single_maturity_ea_slope
2022-09-01,AT,PEPP,39221.791,25.970280977311347,2.4800869273453063,0.18445297009913986,single_maturity_ea_slope
2022-10-01,AT,PEPP,39079.551,287.82349780701963,2.941111069334727,0.20475594073409004,single_maturity_ea_slope
2022-11-01,AT,PEPP,38625.272,0.0,2.7096858985954273,0.20475594073409004,single_maturity_ea_slope
2022-12-01,AT,PEPP,38713.283,513.7745802469194,2.73946507981992,0.23839475984384756,single_maturity_ea_slope
2023-01-01,AT,PEPP,39148.004,867.7554854586108,2.8112812085391097,0.2954254153356943,single_maturity_ea_slope
2023-02-01,AT,PEPP,39531.163,826.4108568840576,3.045105838728501,0.352908311926755,single_maturity_ea_slope
2023-03-01,AT,PEPP,40099.234000000004,1022.4521839080495,3.064377396940091,0.4220454801721894,single_maturity_ea_slope
2023-04-01,AT,PEPP,39357.808,0.0,3.041945567567854,0.4220454801721894,single_maturity_ea_slope
2023-05-01,AT,PEPP,39725.854,818.570358974361,3.050518026704404,0.4762064232187284,single_maturity_ea_slope
