month,ncb,programme,stock_eur_m,gross_purchases_eur_m,purchase_yield_pct,portfolio_yield_pct,yield_method
2020-07-01,LT,PSPP,3629.333333333333,162.21711366538958,0.000879209723699953,0.0957058654988745,single_maturity_ea_slope
2020-08-01,LT,PSPP,3712.8888888888887,116.7912087912089,0.006079876990550209,0.09288662478086672,single_maturity_ea_slope
2020-09-01,LT,PSPP,3823.111111111111,142.96374681559863,0.013191014130075812,0.08990643854712609,single_maturity_ea_slope
2020-10-01,LT,PSPP,3882.6666666666665,92.70775041430619,0.028528830233568975,0.08844090455178948,single_maturity_ea_slope
2020-11-01,LT,PSPP,3977.7777777777774,127.9927732610657,0.04275582716266099,0.08697089791030543,single_maturity_ea_slope
2020-12-01,LT,PSPP,4080.0,135.47011404584163,0.0564763081278383,0.08595837203883192,single_maturity_ea_slope
2021-01-01,LT,PSPP,4171.555555555556,124.53324711714635,0.06439851872865529,0.0853147467761862,single_maturity_ea_slope
2021-02-01,LT,PSPP,4165.333333333333,27.892559880783224,0.027489643381926693,0.08492752922840205,single_maturity_ea_slope
2021-03-01,LT,PSPP,4263.111111111111,131.8751364330937,0.0016029742386372836,0.08234996632396298,single_maturity_ea_slope
2021-04-01,LT,PSPP,4382.222222222222,153.535457938558,-0.0033167534244657737,0.07934854869160948,single_maturity_ea_slope
2021-05-01,LT,PSPP,4376.888888888889,29.183224812714712,-0.004298240708608014,0.07879082764318962,single_maturity_ea_slope
2021-06-01,LT,PSPP,4481.777777777777,139.13684576595352,0.010335203814742816,0.07666562196662584,single_maturity_ea_slope
2021-07-01,LT,PSPP,4585.777777777777,139.13466429741123,0.030231455493245213,0.07525678741831619,single_maturity_ea_slope
2021-08-01,LT,PSPP,4565.333333333333,15.203703703703795,0.04503047395614859,0.07515612622221499,single_maturity_ea_slope
2021-09-01,LT,PSPP,4676.444444444444,146.07843137254923,0.03760622831451885,0.07398317736123322,single_maturity_ea_slope
2021-10-01,LT,PSPP,4753.777777777777,113.05319618426829,0.035772243452617064,0.07307445415003291,single_maturity_ea_slope
2021-11-01,LT,PSPP,4822.222222222222,105.09089663206211,0.05028278085680371,0.07257775423207959,single_maturity_ea_slope
2021-12-01,LT,PSPP,4886.222222222222,101.48618021006081,0.06468230199869904,0.07241376674813901,single_maturity_ea_slope
